"numberOfHits","database","id","symbol","name","synonyms__001","synonyms__002","synonyms__003","synonyms__004","synonyms__005","synonyms__006","synonyms__007","synonyms__008","synonyms__009","type","taxonId","databaseSubset","parentId","proteome","pageInfo","facet"
"","UniProtKB","Q9HBE1","PATZ1","POZ-, AT hook-, and zinc finger-containing protein 1","PATZ1","PATZ","RIAZ","ZBTB19","ZNF278","ZSG","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9HBT7","ZNF287","Zinc finger protein 287","ZNF287","ZKSCAN13","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9HCE3","ZNF532","Zinc finger protein 532","ZNF532","KIAA1629","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9NQ87","HEYL","Hairy/enhancer-of-split related with YRPW motif-like protein","HEYL","BHLHB33","HRT3","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9NZI6","TFCP2L1","Transcription factor CP2-like protein 1","TFCP2L1","CRTR1","LBP9","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9NZR4","VSX1","Visual system homeobox 1","VSX1","RINX","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9P0L1","ZKSCAN7","Zinc finger protein with KRAB and SCAN domains 7","ZKSCAN7","ZNF167","ZNF448","ZNF64","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9P1Z0","ZBTB4","Zinc finger and BTB domain-containing protein 4","ZBTB4","KIAA1538","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","A0A1B0GTS1","HSFX4","Heat shock transcription factor, X-linked member 4","HSFX4","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","A6NDR6","MEIS3P1","Putative homeobox protein Meis3-like 1","MEIS3P1","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","A6NDX5","ZNF840P","Putative zinc finger protein 840","ZNF840P","C20orf157","ZNF840","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","A8MUZ8","ZNF705G","Putative zinc finger protein 705G","ZNF705G","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","A8MYZ6","FOXO6","Forkhead box protein O6","FOXO6","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q0VGE8","ZNF816","Zinc finger protein 816","ZNF816","ZNF816A","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q12837","POU4F2","POU domain, class 4, transcription factor 2","POU4F2","BRN3B","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q12946","FOXF1","Forkhead box protein F1","FOXF1","FKHL5","FREAC1","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q12968","NFATC3","Nuclear factor of activated T-cells, cytoplasmic 3","NFATC3","NFAT4","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q13516","OLIG2","Oligodendrocyte transcription factor 2","OLIG2","BHLHB1","BHLHE19","PRKCBP2","RACK17","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q14494","NFE2L1","Endoplasmic reticulum membrane sensor NFE2L1","NFE2L1","HBZ17","NRF1","TCF11","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q14541","HNF4G","Hepatocyte nuclear factor 4-gamma","HNF4G","NR2A2","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q14592","ZNF460","Zinc finger protein 460","ZNF460","ZNF272","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q15072","ZNF146","Zinc finger protein OZF","ZNF146","OZF","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q15270","NKX1-1","NK1 transcription factor-related protein 1","NKX1-1","HPX153","SAX2","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q15776","ZKSCAN8","Zinc finger protein with KRAB and SCAN domains 8","ZKSCAN8","ZNF192","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q15911","ZFHX3","Zinc finger homeobox protein 3","ZFHX3","ATBF1","C16orf47","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q16587","ZNF74","Zinc finger protein 74","ZNF74","ZNF520","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q16600","ZNF239","Zinc finger protein 239","ZNF239","HOK2","MOK2","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O75290","ZNF780A","Zinc finger protein 780A","ZNF780A","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O75333","TBX10","T-box transcription factor TBX10","TBX10","TBX7","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O75346","ZNF253","Zinc finger protein 253","ZNF253","BMZF1","ZNF411","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O75444","MAF","Transcription factor Maf","MAF","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O75626","PRDM1","PR domain zinc finger protein 1","PRDM1","BLIMP1","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O95935","TBX18","T-box transcription factor TBX18","TBX18","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O96006","ZBED1","E3 SUMO-protein ligase ZBED1","ZBED1","ALTE","DREF","KIAA0785","TRAMP","hDREF","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P01106","MYC","Myc proto-oncogene protein","MYC","BHLHE39","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P08048","ZFY","Zinc finger Y-chromosomal protein","ZFY","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P10244","MYBL2","Myb-related protein B","MYBL2","BMYB","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P10275","AR","Androgen receptor","AR","DHTR","NR3C4","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P10914","IRF1","Interferon regulatory factor 1","IRF1","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P12757","SKIL","Ski-like protein","SKIL","SNO","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P13682","ZNF35","Zinc finger protein 35","ZNF35","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P14651","HOXB3","Homeobox protein Hox-B3","HOXB3","HOX2G","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P14653","HOXB1","Homeobox protein Hox-B1","HOXB1","HOX2I","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P14921","ETS1","Protein C-ets-1","ETS1","EWSR2","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P17014","ZNF12","Zinc finger protein 12","ZNF12","GIOT3","KOX3","ZNF325","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P17036","ZNF3","Zinc finger protein 3","ZNF3","KOX25","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P17275","JUNB","Transcription factor jun-B","JUNB","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P17542","TAL1","T-cell acute lymphocytic leukemia protein 1","TAL1","BHLHA17","SCL","TCL5","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P17544","ATF7","Cyclic AMP-dependent transcription factor ATF-7","ATF7","ATFA","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P18146","EGR1","Early growth response protein 1","EGR1","KROX24","ZNF225","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P18847","ATF3","Cyclic AMP-dependent transcription factor ATF-3","ATF3","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P19622","EN2","Homeobox protein engrailed-2","EN2","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P23759","PAX7","Paired box protein Pax-7","PAX7","HUP1","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P25208","NFYB","Nuclear transcription factor Y subunit beta","NFYB","HAP3","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P31270","HOXA11","Homeobox protein Hox-A11","HOXA11","HOX1I","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P31273","HOXC8","Homeobox protein Hox-C8","HOXC8","HOX3A","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P31274","HOXC9","Homeobox protein Hox-C9","HOXC9","HOX3B","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P32243","OTX2","Homeobox protein OTX2","OTX2","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P35548","MSX2","Homeobox protein MSX-2","MSX2","HOX8","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P35716","SOX11","Transcription factor SOX-11","SOX11","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P40763","STAT3","Signal transducer and activator of transcription 3","STAT3","APRF","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P41161","ETV5","ETS translocation variant 5","ETV5","ERM","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P41970","ELK3","ETS domain-containing protein Elk-3","ELK3","NET","SAP2","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P48378","RFX2","DNA-binding protein RFX2","RFX2","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P50222","MEOX2","Homeobox protein MOX-2","MEOX2","GAX","MOX2","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P50539","MXI1","Max-interacting protein 1","MXI1","BHLHC11","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P51504","ZNF80","Zinc finger protein 80","ZNF80","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P51523","ZNF84","Zinc finger protein 84","ZNF84","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P51786","ZNF157","Zinc finger protein 157","ZNF157","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P52744","ZNF138","Zinc finger protein 138","ZNF138","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P55316","FOXG1","Forkhead box protein G1","FOXG1","FKH2","FKHL1","FKHL2","FKHL3","FKHL4","FOXG1A","FOXG1B","FOXG1C","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P55347","PKNOX1","Homeobox protein PKNOX1","PKNOX1","PREP1","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P56915","GSC","Homeobox protein goosecoid","GSC","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P57073","SOX8","Transcription factor SOX-8","SOX8","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P58304","VSX2","Visual system homeobox 2","VSX2","CHX10","HOX10","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P59817","ZNF280A","Zinc finger protein 280A","ZNF280A","SUHW1","ZNF280","ZNF636","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P59923","ZNF445","Zinc finger protein 445","ZNF445","ZFP445","ZKSCAN15","ZNF168","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P78347","GTF2I","General transcription factor II-I","GTF2I","BAP135","WBSCR6","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P78411","IRX5","Iroquois-class homeodomain protein IRX-5","IRX5","IRX2A","IRXB2","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","P98177","FOXO4","Forkhead box protein O4","FOXO4","AFX","AFX1","MLLT7","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O15178","TBXT","T-box transcription factor T","TBXT","T","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O15353","FOXN1","Forkhead box protein N1","FOXN1","RONU","WHN","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O15522","NKX2-8","Homeobox protein Nkx-2.8","NKX2-8","NKX-2.8","NKX2G","NKX2H","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O15535","ZSCAN9","Zinc finger and SCAN domain-containing protein 9","ZSCAN9","ZNF193","PIG12","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q06546","GABPA","GA-binding protein alpha chain","GABPA","E4TF1A","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q08050","FOXM1","Forkhead box protein M1","FOXM1","FKHL16","HFH11","MPP2","WIN","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q00577","PURA","Transcriptional activator protein Pur-alpha","PURA","PUR1","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q01543","FLI1","Friend leukemia integration 1 transcription factor","FLI1","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q01826","SATB1","DNA-binding protein SATB1","SATB1","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q02080","MEF2B","Myocyte-specific enhancer factor 2B","MEF2B","XMEF2","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q02386","ZNF45","Zinc finger protein 45","ZNF45","KOX5","ZNF13","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q03014","HHEX","Hematopoietically-expressed homeobox protein HHEX","HHEX","HEX","PRH","PRHX","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q03181","PPARD","Peroxisome proliferator-activated receptor delta","PPARD","NR1C2","PPARB","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q03828","EVX2","Homeobox even-skipped homolog protein 2","EVX2","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q03923","ZNF85","Zinc finger protein 85","ZNF85","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q04743","EMX2","Homeobox protein EMX2","EMX2","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q05516","ZBTB16","Zinc finger and BTB domain-containing protein 16","ZBTB16","PLZF","ZNF145","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q06413","MEF2C","Myocyte-specific enhancer factor 2C","MEF2C","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q8HWS3","RFX6","DNA-binding protein RFX6","RFX6","RFXDC1","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q5SXM1","ZNF678","Zinc finger protein 678","ZNF678","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q5TEC3","ZNF697","Zinc finger protein 697","ZNF697","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q5VV16","FOXD4L5","Forkhead box protein D4-like 5","FOXD4L5","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q7Z5D8","NANOGNB","NANOG neighbor homeobox","NANOGNB","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O43309","ZSCAN12","Zinc finger and SCAN domain-containing protein 12","ZSCAN12","KIAA0426","ZNF305","ZNF96","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O43623","SNAI2","Zinc finger protein SNAI2","SNAI2","SLUG","SLUGH","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O43638","FOXS1","Forkhead box protein S1","FOXS1","FKHL18","FREAC10","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","O60422","ONECUT3","One cut domain family member 3","ONECUT3","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9BQY4","RHOXF2","Rhox homeobox family member 2","RHOXF2","PEPP2","THG1","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9BXG8","SPZ1","Spermatogenic leucine zipper protein 1","SPZ1","TSP1","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9BY31","ZNF717","Zinc finger protein 717","ZNF717","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9BYE0","HES7","Transcription factor HES-7","HES7","BHLHB37","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9BZM3","GSX2","GS homeobox 2","GSX2","GSH2","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9C056","NKX6-2","Homeobox protein Nkx-6.2","NKX6-2","GTX","NKX6B","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9C0A1","ZFHX2","Zinc finger homeobox protein 2","ZFHX2","KIAA1056","KIAA1762","ZNF409","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9C0D4","ZNF518B","Zinc finger protein 518B","ZNF518B","KIAA1729","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q9C0J9","BHLHE41","Class E basic helix-loop-helix protein 41","BHLHE41","BHLHB3","DEC2","SHARP1","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q66K89","E4F1","Transcription factor E4F1","E4F1","E4F","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q68CJ9","CREB3L3","Cyclic AMP-responsive element-binding protein 3-like protein 3","CREB3L3","CREBH","HYST1481","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q8IUR6","CREBRF","CREB3 regulatory factor","CREBRF","C5orf41","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q8N184","ZNF567","Zinc finger protein 567","ZNF567","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q8N587","ZNF561","Zinc finger protein 561","ZNF561","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q8N7G0","POU5F2","POU domain, class 5, transcription factor 2","POU5F2","SPRM1","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q8N7Q3","ZNF676","Zinc finger protein 676","ZNF676","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q8N859","ZNF713","Zinc finger protein 713","ZNF713","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q8N8Y5","ZFP41","Zinc finger protein 41 homolog","ZFP41","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q8NAP3","ZBTB38","Zinc finger and BTB domain-containing protein 38","ZBTB38","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q8NB15","ZNF511","Zinc finger protein 511","ZNF511","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q8NC26","ZNF114","Zinc finger protein 114","ZNF114","","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
"","UniProtKB","Q8NCN2","ZBTB34","Zinc finger and BTB domain-containing protein 34","ZBTB34","KIAA1993","","","","","","","","PROTEIN","9606","Swiss-Prot","","gcrpCan","",""
